SN: 20240004,,,,,,,,,,,,,,
Software version: 3.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
millis,stampunix,datetime,RH,tempC,CH4smV, CH4rmV, VbatmV, K33_RH, K33_Temp, K33_CO2, SampleNumber, PumpCycle,,
751998,1725873648, 2024/9/9 9:20:48,32.22,42.61,233.44,2179.5,3769.53,27.18,40.21,460,375,1,,
753999,1725873650, 2024/9/9 9:20:50,32.38,42.6,233.44,2179.5,3779.3,27.18,40.21,460,376,1,,
755999,1725873652, 2024/9/9 9:20:52,32.59,42.62,233.63,2179.69,3769.53,27.18,40.21,460,377,1,,
757998,1725873654, 2024/9/9 9:20:54,32.7,42.63,233.63,2179.88,3769.53,27.18,40.21,460,378,1,,
760000,1725873656, 2024/9/9 9:20:56,32.85,42.63,233.63,2180.06,3774.41,27.18,40.21,460,379,1,,
761999,1725873658, 2024/9/9 9:20:58,32.53,42.64,233.81,2180.06,3774.41,27.18,40.21,460,380,1,,
763999,1725873660, 2024/9/9 9:21:0,32.23,42.65,233.81,2180.25,3779.3,27.18,40.21,460,381,1,,
765999,1725873662, 2024/9/9 9:21:2,32.31,42.67,234,2180.44,3779.3,27.18,40.21,460,382,1,,
767998,1725873664, 2024/9/9 9:21:4,32.28,42.7,234.19,2180.44,3779.3,27.18,40.21,460,383,1,,
769998,1725873666, 2024/9/9 9:21:6,31.73,42.7,234.19,2180.62,3769.53,27.18,40.21,460,384,1,,
771998,1725873668, 2024/9/9 9:21:8,31.46,42.68,234.38,2180.62,3769.53,27.18,40.21,460,385,1,,
773999,1725873670, 2024/9/9 9:21:10,31.57,42.73,234.19,2181,3774.41,27.18,40.21,460,386,1,,
775998,1725873672, 2024/9/9 9:21:12,31.27,42.72,234.38,2181.19,3769.53,27.18,40.21,460,387,1,,
778000,1725873674, 2024/9/9 9:21:14,31.37,42.73,234.38,2181.19,3769.53,27.18,40.21,460,388,1,,
780000,1725873676, 2024/9/9 9:21:16,31.7,42.76,234.38,2181.19,3769.53,27.18,40.21,460,389,1,,
781999,1725873678, 2024/9/9 9:21:18,31.53,42.77,234.56,2181.37,3774.41,27.18,40.21,460,390,1,,
783998,1725873680, 2024/9/9 9:21:20,31.15,42.78,234.56,2181.37,3774.41,27.18,40.21,460,391,1,,
785999,1725873682, 2024/9/9 9:21:22,30.75,42.79,234.56,2181.56,3769.53,27.18,40.21,460,392,1,,
787999,1725873684, 2024/9/9 9:21:24,30.32,42.81,234.75,2181.75,3774.41,27.18,40.21,460,393,1,,
790000,1725873686, 2024/9/9 9:21:26,29.98,42.82,234.75,2181.75,3774.41,27.18,40.21,460,394,1,,
791999,1725873688, 2024/9/9 9:21:28,30.07,42.83,234.75,2181.94,3764.65,27.18,40.21,460,395,1,,
793999,1725873690, 2024/9/9 9:21:30,30,42.84,234.75,2182.12,3774.41,27.18,40.21,460,396,1,,
795999,1725873692, 2024/9/9 9:21:32,29.56,42.85,234.94,2182.31,3774.41,27.18,40.21,460,397,1,,
798000,1725873694, 2024/9/9 9:21:34,28.86,42.84,234.94,2182.31,3779.3,27.18,40.21,460,398,1,,
799998,1725873696, 2024/9/9 9:21:36,29.46,42.86,234.94,2182.31,3774.41,27.18,40.21,460,399,1,,
801998,1725873698, 2024/9/9 9:21:38,29.81,42.89,234.94,2182.5,3774.41,27.18,40.21,460,400,1,,
803999,1725873700, 2024/9/9 9:21:40,29.64,42.88,234.94,2182.5,3774.41,27.18,40.21,460,401,1,,
806000,1725873702, 2024/9/9 9:21:42,29.72,42.9,235.13,2182.69,3769.53,27.18,40.21,460,402,1,,
808000,1725873704, 2024/9/9 9:21:44,30.06,42.91,235.13,2182.87,3774.41,27.18,40.21,460,403,1,,
809999,1725873706, 2024/9/9 9:21:46,30.05,42.91,235.13,2182.87,3769.53,27.18,40.21,460,404,1,,
812000,1725873708, 2024/9/9 9:21:48,29.44,42.9,235.13,2183.06,3774.41,27.18,40.21,460,405,1,,
814000,1725873710, 2024/9/9 9:21:50,29.12,42.92,235.13,2183.06,3774.41,27.18,40.21,460,406,1,,
815998,1725873712, 2024/9/9 9:21:52,29.5,42.92,235.13,2183.25,3769.53,27.18,40.21,460,407,1,,
817999,1725873714, 2024/9/9 9:21:54,29.75,42.95,235.13,2183.44,3774.41,27.18,40.21,460,408,1,,
819999,1725873716, 2024/9/9 9:21:56,29.26,42.96,235.13,2183.44,3764.65,27.18,40.21,460,409,1,,
821999,1725873718, 2024/9/9 9:21:58,28.97,42.98,235.13,2183.44,3774.41,27.18,40.21,460,410,1,,
823999,1725873720, 2024/9/9 9:22:0,28.63,42.98,235.13,2183.81,3779.3,27.18,40.21,460,411,1,,
826000,1725873722, 2024/9/9 9:22:2,28.58,42.98,235.13,2183.81,3774.41,27.18,40.21,460,412,1,,
827999,1725873724, 2024/9/9 9:22:4,28.54,43,235.13,2184,3774.41,27.18,40.21,460,413,1,,
830000,1725873726, 2024/9/9 9:22:6,28.73,42.99,235.13,2184,3769.53,27.18,40.21,460,414,1,,
832000,1725873728, 2024/9/9 9:22:8,28.61,43.04,235.13,2184.19,3774.41,27.18,40.21,460,415,1,,
834000,1725873730, 2024/9/9 9:22:10,28.57,43.02,235.13,2184.37,3774.41,27.18,40.21,460,416,1,,
835999,1725873732, 2024/9/9 9:22:12,28.46,43.03,235.13,2184.37,3769.53,27.18,40.21,460,417,1,,
838000,1725873734, 2024/9/9 9:22:14,29,43.05,235.13,2184.37,3774.41,27.18,40.21,460,418,1,,
839999,1725873736, 2024/9/9 9:22:16,29.28,43.06,235.13,2184.75,3774.41,27.18,40.21,460,419,1,,
841999,1725873738, 2024/9/9 9:22:18,29.05,43.05,235.13,2184.75,3774.41,27.18,40.21,460,420,1,,
844000,1725873740, 2024/9/9 9:22:20,28.78,43.07,235.13,2184.75,3774.41,27.18,40.21,460,421,1,,
845999,1725873742, 2024/9/9 9:22:22,28.45,43.09,235.13,2184.94,3779.3,27.18,40.21,460,422,1,,
848000,1725873744, 2024/9/9 9:22:24,28.25,43.08,235.13,2184.94,3779.3,27.18,40.21,460,423,1,,
849998,1725873746, 2024/9/9 9:22:26,28.61,43.09,235.13,2185.12,3774.41,27.18,40.21,460,424,1,,
851999,1725873748, 2024/9/9 9:22:28,28.6,43.09,235.13,2185.12,3774.41,27.18,40.21,460,425,1,,
853999,1725873750, 2024/9/9 9:22:30,28.44,43.12,235.13,2185.5,3779.3,27.18,40.21,460,426,1,,
856000,1725873752, 2024/9/9 9:22:32,28.49,43.13,235.13,2185.31,3774.41,27.18,40.21,460,427,1,,
857999,1725873754, 2024/9/9 9:22:34,28.97,43.13,235.13,2185.69,3779.3,27.18,40.21,460,428,1,,
859999,1725873756, 2024/9/9 9:22:36,29.35,43.13,235.13,2185.69,3774.41,27.18,40.21,460,429,1,,
862000,1725873758, 2024/9/9 9:22:38,28.97,43.17,235.13,2185.87,3774.41,27.18,40.21,460,430,1,,
863998,1725873760, 2024/9/9 9:22:40,28.99,43.15,235.13,2185.87,3774.41,27.18,40.21,460,431,1,,
865999,1725873762, 2024/9/9 9:22:42,28.73,43.17,235.13,2186.06,3774.41,27.18,40.21,460,432,1,,
867998,1725873764, 2024/9/9 9:22:44,28.68,43.19,235.13,2186.25,3779.3,27.18,40.21,460,433,1,,
869999,1725873766, 2024/9/9 9:22:46,28.73,43.17,235.13,2186.25,3779.3,27.18,40.21,460,434,1,,
871999,1725873768, 2024/9/9 9:22:48,28.69,43.19,235.13,2186.25,3779.3,27.18,40.21,460,435,1,,
874000,1725873770, 2024/9/9 9:22:50,28.66,43.2,235.13,2186.44,3774.41,27.18,40.21,460,436,1,,
875999,1725873772, 2024/9/9 9:22:52,28.97,43.2,235.13,2186.44,3779.3,27.18,40.21,460,437,1,,
877999,1725873774, 2024/9/9 9:22:54,29.17,43.21,235.13,2186.62,3779.3,27.18,40.21,460,438,1,,
879998,1725873776, 2024/9/9 9:22:56,28.81,43.22,235.13,2186.81,3779.3,27.18,40.21,460,439,1,,
881999,1725873778, 2024/9/9 9:22:58,29.01,43.23,235.13,2186.81,3779.3,27.18,40.21,460,440,1,,
883998,1725873780, 2024/9/9 9:23:0,28.68,43.23,235.69,2187.37,3750,27.18,41.3,460,441,1,,
885999,1725873782, 2024/9/9 9:23:2,28.41,43.27,235.69,2187.56,3632.81,27.18,41.3,460,442,1,,
887999,1725873784, 2024/9/9 9:23:4,28.14,43.27,235.69,2187.75,3642.58,27.18,41.3,460,443,1,,
889999,1725873786, 2024/9/9 9:23:6,28.2,43.28,235.69,2187.75,3642.58,27.18,41.3,460,444,1,,
891999,1725873788, 2024/9/9 9:23:8,27.96,43.29,235.69,2187.94,3642.58,27.18,41.3,460,445,1,,
894000,1725873790, 2024/9/9 9:23:10,27.84,43.28,235.69,2187.94,3642.58,27.18,41.3,460,446,1,,
896000,1725873792, 2024/9/9 9:23:12,27.99,43.31,235.69,2188.13,3647.46,27.18,41.3,460,447,1,,
897998,1725873794, 2024/9/9 9:23:14,28.21,43.32,235.13,2187.56,3774.41,27.18,41.3,460,448,1,,
899999,1725873796, 2024/9/9 9:23:16,28,43.32,235.13,2187.75,3779.3,27.18,41.3,460,449,1,,
901999,1725873798, 2024/9/9 9:23:18,27.3,43.32,235.13,2187.75,3779.3,27.18,41.3,460,450,1,,
904000,1725873800, 2024/9/9 9:23:20,27.53,43.34,235.13,2187.94,3779.3,23.7,41.3,463,451,1,,
905999,1725873802, 2024/9/9 9:23:22,27.79,43.35,235.13,2188.13,3784.18,23.7,41.3,463,452,1,,
907999,1725873804, 2024/9/9 9:23:24,27.61,43.36,235.13,2188.13,3779.3,23.7,41.3,463,453,1,,
910000,1725873806, 2024/9/9 9:23:26,27.82,43.37,234.94,2188.13,3774.41,23.7,41.3,463,454,1,,
911998,1725873808, 2024/9/9 9:23:28,27.62,43.37,234.94,2188.31,3769.53,23.7,41.3,463,455,1,,
913999,1725873810, 2024/9/9 9:23:30,27.61,43.36,235.13,2188.5,3779.3,23.7,41.3,463,456,1,,
915998,1725873812, 2024/9/9 9:23:32,27.83,43.4,234.94,2188.5,3774.41,23.7,41.3,463,457,1,,
917999,1725873814, 2024/9/9 9:23:34,28.21,43.37,234.94,2188.69,3774.41,23.7,41.3,463,458,1,,
919999,1725873816, 2024/9/9 9:23:36,28.37,43.39,234.94,2188.87,3784.18,23.7,41.3,463,459,1,,
921999,1725873818, 2024/9/9 9:23:38,28.31,43.38,234.94,2188.87,3779.3,23.7,41.3,463,460,1,,
923999,1725873820, 2024/9/9 9:23:40,28.11,43.41,234.94,2189.06,3784.18,23.7,41.3,463,461,1,,
925999,1725873822, 2024/9/9 9:23:42,27.93,43.43,234.94,2189.06,3779.3,23.7,41.3,463,462,1,,
927998,1725873824, 2024/9/9 9:23:44,28.05,43.45,234.94,2189.25,3779.3,23.7,41.3,463,463,1,,
929999,1725873826, 2024/9/9 9:23:46,27.91,43.45,234.94,2189.25,3779.3,23.7,41.3,463,464,1,,
931999,1725873828, 2024/9/9 9:23:48,27.99,43.47,234.94,2189.44,3779.3,23.7,41.3,463,465,1,,
933999,1725873830, 2024/9/9 9:23:50,27.96,43.46,234.94,2189.62,3774.41,23.7,41.3,463,466,1,,
935999,1725873832, 2024/9/9 9:23:52,27.94,43.47,234.75,2189.62,3784.18,23.7,41.3,463,467,1,,
938000,1725873834, 2024/9/9 9:23:54,28.21,43.49,234.94,2189.81,3779.3,23.7,41.3,463,468,1,,
940000,1725873836, 2024/9/9 9:23:56,28.61,43.49,234.94,2189.81,3779.3,23.7,41.3,463,469,1,,
942000,1725873838, 2024/9/9 9:23:58,29.11,43.49,234.94,2190,3779.3,23.7,41.3,463,470,1,,
943998,1725873840, 2024/9/9 9:24:0,29.11,43.51,234.94,2190,3779.3,23.7,41.3,463,471,1,,
945998,1725873842, 2024/9/9 9:24:2,28.68,43.51,234.75,2190.19,3784.18,23.7,41.3,463,472,1,,
947999,1725873844, 2024/9/9 9:24:4,28.84,43.52,234.94,2190.37,3774.41,23.7,41.3,463,473,1,,
949999,1725873846, 2024/9/9 9:24:6,28.99,43.51,234.94,2190.56,3779.3,23.7,41.3,463,474,1,,
951999,1725873848, 2024/9/9 9:24:8,28.66,43.54,234.94,2190.56,3779.3,23.7,41.3,463,475,1,,
953999,1725873850, 2024/9/9 9:24:10,29.1,43.55,234.75,2190.75,3779.3,23.7,41.3,463,476,1,,
956000,1725873852, 2024/9/9 9:24:12,29.37,43.55,234.75,2190.75,3779.3,23.7,41.3,463,477,1,,
957999,1725873854, 2024/9/9 9:24:14,28.75,43.56,234.94,2190.94,3779.3,23.7,41.3,463,478,1,,
959998,1725873856, 2024/9/9 9:24:16,28.68,43.57,234.94,2190.94,3779.3,23.7,41.3,463,479,1,,
961999,1725873858, 2024/9/9 9:24:18,28.32,43.58,234.94,2191.12,3774.41,23.7,41.3,463,480,1,,
963999,1725873860, 2024/9/9 9:24:20,27.94,43.59,234.94,2191.12,3779.3,23.7,41.3,463,481,1,,
965999,1725873862, 2024/9/9 9:24:22,27.72,43.59,234.94,2191.31,3784.18,23.7,41.3,463,482,1,,
967999,1725873864, 2024/9/9 9:24:24,27.98,43.61,234.94,2191.5,3774.41,23.7,41.3,463,483,1,,
970000,1725873866, 2024/9/9 9:24:26,27.89,43.61,234.94,2191.5,3779.3,23.7,41.3,463,484,1,,
971999,1725873868, 2024/9/9 9:24:28,27.55,43.62,234.94,2191.69,3779.3,23.7,41.3,463,485,1,,
973999,1725873870, 2024/9/9 9:24:30,27.93,43.62,234.94,2191.69,3774.41,23.7,41.3,463,486,1,,
976000,1725873872, 2024/9/9 9:24:32,27.9,43.63,234.94,2191.87,3779.3,23.7,41.3,463,487,1,,
977998,1725873874, 2024/9/9 9:24:34,27.61,43.63,234.94,2192.06,3779.3,23.7,41.3,463,488,1,,
979999,1725873876, 2024/9/9 9:24:36,27.52,43.64,234.94,2192.06,3774.41,23.7,41.3,463,489,1,,
981999,1725873878, 2024/9/9 9:24:38,27.87,43.64,234.94,2192.25,3779.3,23.7,41.3,463,490,1,,
984000,1725873880, 2024/9/9 9:24:40,27.69,43.66,234.94,2192.25,3779.3,23.7,41.3,463,491,1,,
985999,1725873882, 2024/9/9 9:24:42,27.63,43.67,234.94,2192.25,3779.3,23.7,41.3,463,492,1,,
988000,1725873884, 2024/9/9 9:24:44,27.65,43.67,234.94,2192.44,3784.18,23.7,41.3,463,493,1,,
989999,1725873886, 2024/9/9 9:24:46,27.49,43.69,234.75,2192.62,3774.41,23.7,41.3,463,494,1,,
991998,1725873888, 2024/9/9 9:24:48,27.32,43.71,234.75,2192.62,3779.3,23.7,41.3,463,495,1,,
993999,1725873890, 2024/9/9 9:24:50,26.49,43.7,234.75,2192.62,3774.41,23.7,41.3,463,496,1,,
995999,1725873892, 2024/9/9 9:24:52,26.39,43.7,234.75,2192.62,3779.3,23.7,41.3,463,497,1,,
997999,1725873894, 2024/9/9 9:24:54,27.13,43.71,234.75,2192.81,3784.18,23.7,41.3,463,498,1,,
999999,1725873896, 2024/9/9 9:24:56,27.73,43.74,234.75,2192.81,3774.41,23.7,41.3,463,499,1,,
1001999,1725873898, 2024/9/9 9:24:58,27.95,43.72,234.56,2193,3774.41,23.7,41.3,463,500,1,,
1003999,1725873900, 2024/9/9 9:25:0,28.37,43.75,234.56,2193,3774.41,23.7,41.3,463,501,1,,
1006000,1725873902, 2024/9/9 9:25:2,28.23,43.72,234.56,2193.19,3779.3,23.7,41.3,463,502,1,,
1007998,1725873904, 2024/9/9 9:25:4,27.49,43.74,234.56,2193.37,3784.18,23.7,41.3,463,503,1,,
1009999,1725873906, 2024/9/9 9:25:6,26.58,43.75,234.56,2193.37,3774.41,23.7,41.3,463,504,1,,
1011999,1725873908, 2024/9/9 9:25:8,27.18,43.75,234.38,2193.37,3784.18,23.7,41.3,463,505,1,,
1013999,1725873910, 2024/9/9 9:25:10,27.15,43.77,234.38,2193.37,3779.3,23.7,41.3,463,506,1,,
1015999,1725873912, 2024/9/9 9:25:12,27.12,43.78,234.38,2193.56,3779.3,23.7,41.3,463,507,1,,
1017999,1725873914, 2024/9/9 9:25:14,27.54,43.8,234.19,2193.75,3779.3,23.7,41.3,463,508,1,,
1019999,1725873916, 2024/9/9 9:25:16,27.86,43.78,234.38,2193.94,3784.18,23.7,41.3,463,509,1,,
1022000,1725873918, 2024/9/9 9:25:18,28.15,43.83,234.38,2193.94,3774.41,23.7,41.3,463,510,1,,
1023998,1725873920, 2024/9/9 9:25:20,27.53,43.82,234.19,2193.94,3779.3,23.7,41.3,463,511,1,,
1025998,1725873922, 2024/9/9 9:25:22,27.42,43.82,234.19,2194.12,3774.41,23.7,41.3,463,512,1,,
1027998,1725873924, 2024/9/9 9:25:24,27.78,43.83,234.19,2194.31,3779.3,23.7,41.3,463,513,1,,
1029999,1725873926, 2024/9/9 9:25:26,27.82,43.85,234.19,2194.31,3784.18,23.7,41.3,463,514,1,,
1031999,1725873928, 2024/9/9 9:25:28,27.67,43.84,234.38,2194.5,3779.3,23.7,41.3,463,515,1,,
1033999,1725873930, 2024/9/9 9:25:30,27.08,43.84,234.19,2194.5,3779.3,23.7,41.3,463,516,1,,
1036000,1725873932, 2024/9/9 9:25:32,27.18,43.85,234.19,2194.69,3779.3,23.7,41.3,463,517,1,,
1037999,1725873934, 2024/9/9 9:25:34,27.34,43.88,234.19,2194.69,3784.18,23.7,41.3,463,518,1,,
1039998,1725873936, 2024/9/9 9:25:36,27.4,43.86,234.19,2194.69,3779.3,23.7,41.3,463,519,1,,
1041999,1725873938, 2024/9/9 9:25:38,27,43.88,234.19,2194.69,3784.18,23.7,41.3,463,520,1,,
1043998,1725873940, 2024/9/9 9:25:40,26.87,43.87,234.19,2194.87,3779.3,23.7,41.3,463,521,1,,
1045998,1725873942, 2024/9/9 9:25:42,26.69,43.91,234.19,2195.06,3779.3,23.7,41.3,463,522,1,,
1048000,1725873944, 2024/9/9 9:25:44,26.61,43.91,234,2195.25,3779.3,23.7,41.3,463,523,1,,
1050000,1725873946, 2024/9/9 9:25:46,27,43.91,234,2195.25,3784.18,23.7,41.3,463,524,1,,
1051999,1725873948, 2024/9/9 9:25:48,27.45,43.91,234,2195.25,3779.3,23.7,41.3,463,525,1,,
1054000,1725873950, 2024/9/9 9:25:50,27.3,43.92,234,2195.25,3774.41,23.7,41.3,463,526,1,,
1055998,1725873952, 2024/9/9 9:25:52,26.71,43.93,234,2195.25,3779.3,23.7,41.3,463,527,1,,
1057999,1725873954, 2024/9/9 9:25:54,26.86,43.91,234,2195.44,3779.3,23.7,41.3,463,528,1,,
1059999,1725873956, 2024/9/9 9:25:56,26.88,43.95,234,2195.62,3779.3,23.7,41.3,463,529,1,,
1061999,1725873958, 2024/9/9 9:25:58,27.03,43.92,234,2195.81,3779.3,23.7,41.3,463,530,1,,
1063999,1725873960, 2024/9/9 9:26:0,27.09,43.95,234.38,2196.38,3754.88,23.7,42.29,463,531,1,,
1065999,1725873962, 2024/9/9 9:26:2,27.43,43.96,234.38,2196.38,3603.52,23.7,42.29,463,532,1,,
1067999,1725873964, 2024/9/9 9:26:4,27.51,44,234.38,2196.56,3632.81,23.7,42.29,463,533,1,,
1069999,1725873966, 2024/9/9 9:26:6,27.01,43.99,234.38,2196.56,3632.81,23.7,42.29,463,534,1,,
1071998,1725873968, 2024/9/9 9:26:8,26.25,43.97,234.38,2196.56,3642.58,23.7,42.29,463,535,1,,
1073999,1725873970, 2024/9/9 9:26:10,26.5,43.98,234.38,2196.75,3642.58,23.7,42.29,463,536,1,,
1075999,1725873972, 2024/9/9 9:26:12,26.81,44,234.38,2196.75,3637.7,23.7,42.29,463,537,1,,
1077999,1725873974, 2024/9/9 9:26:14,26.74,43.99,233.81,2196.38,3774.41,23.7,42.29,463,538,1,,
1080000,1725873976, 2024/9/9 9:26:16,26.62,44,233.63,2196.56,3774.41,23.7,42.29,463,539,1,,
1081998,1725873978, 2024/9/9 9:26:18,26.49,44.01,233.81,2196.56,3774.41,23.7,42.29,463,540,1,,
1083999,1725873980, 2024/9/9 9:26:20,26.35,44.02,233.63,2196.56,3779.3,20.92,42.29,462,541,1,,
1085999,1725873982, 2024/9/9 9:26:22,26.27,44.04,233.81,2196.75,3774.41,20.92,42.29,462,542,1,,
1087998,1725873984, 2024/9/9 9:26:24,26.24,44.05,233.81,2196.94,3779.3,20.92,42.29,462,543,1,,
1089999,1725873986, 2024/9/9 9:26:26,26.3,44.05,233.63,2196.94,3779.3,20.92,42.29,462,544,1,,
1091999,1725873988, 2024/9/9 9:26:28,26.54,44.04,233.81,2197.12,3774.41,20.92,42.29,462,545,1,,
1093999,1725873990, 2024/9/9 9:26:30,27.09,44.05,233.81,2197.31,3774.41,20.92,42.29,462,546,1,,
1096000,1725873992, 2024/9/9 9:26:32,26.57,44.08,233.63,2197.31,3774.41,20.92,42.29,462,547,1,,
1097999,1725873994, 2024/9/9 9:26:34,26.76,44.08,233.81,2197.5,3774.41,20.92,42.29,462,548,1,,
1100000,1725873997, 2024/9/9 9:26:37,26.98,44.09,233.81,2197.5,3774.41,20.92,42.29,462,549,1,,
1102000,1725873999, 2024/9/9 9:26:39,27.15,44.08,233.63,2197.69,3779.3,20.92,42.29,462,550,1,,
1103998,1725874001, 2024/9/9 9:26:41,27.15,44.08,233.81,2197.87,3774.41,20.92,42.29,462,551,1,,
1105999,1725874003, 2024/9/9 9:26:43,26.82,44.1,233.81,2197.87,3774.41,20.92,42.29,462,552,1,,
1107999,1725874005, 2024/9/9 9:26:45,26.54,44.13,233.81,2197.87,3779.3,20.92,42.29,462,553,1,,
1110000,1725874007, 2024/9/9 9:26:47,26.46,44.11,233.81,2198.25,3779.3,20.92,42.29,462,554,1,,
1111999,1725874009, 2024/9/9 9:26:49,26.55,44.14,233.63,2198.06,3784.18,20.92,42.29,462,555,1,,
1113999,1725874011, 2024/9/9 9:26:51,26.64,44.13,233.81,2198.25,3774.41,20.92,42.29,462,556,1,,
1116000,1725874013, 2024/9/9 9:26:53,26.66,44.13,233.63,2198.25,3769.53,20.92,42.29,462,557,1,,
1118000,1725874015, 2024/9/9 9:26:55,26.62,44.12,233.63,2198.25,3774.41,20.92,42.29,462,558,1,,
1120000,1725874017, 2024/9/9 9:26:57,26.59,44.16,233.63,2198.44,3769.53,20.92,42.29,462,559,1,,
1121999,1725874019, 2024/9/9 9:26:59,26.85,44.18,233.63,2198.44,3779.3,20.92,42.29,462,560,1,,
1123999,1725874021, 2024/9/9 9:27:1,26.78,44.18,233.63,2198.62,3774.41,20.92,42.29,462,561,1,,
1125999,1725874023, 2024/9/9 9:27:3,26.38,44.16,233.63,2198.81,3779.3,20.92,42.29,462,562,1,,
1127999,1725874025, 2024/9/9 9:27:5,26.25,44.18,233.44,2199,3784.18,20.92,42.29,462,563,1,,
1129999,1725874027, 2024/9/9 9:27:7,26.35,44.19,233.63,2199,3774.41,20.92,42.29,462,564,1,,
1131999,1725874029, 2024/9/9 9:27:9,26.3,44.19,233.63,2199,3774.41,20.92,42.29,462,565,1,,
1133999,1725874031, 2024/9/9 9:27:11,26.31,44.21,233.63,2199,3779.3,20.92,42.29,462,566,1,,
1136000,1725874033, 2024/9/9 9:27:13,26.14,44.21,233.63,2199.37,3779.3,20.92,42.29,462,567,1,,
1137998,1725874035, 2024/9/9 9:27:15,26.46,44.21,233.44,2199.37,3784.18,20.92,42.29,462,568,1,,
1139999,1725874037, 2024/9/9 9:27:17,26.86,44.2,233.44,2199.37,3779.3,20.92,42.29,462,569,1,,
1141999,1725874039, 2024/9/9 9:27:19,27.17,44.23,233.63,2199.56,3779.3,20.92,42.29,462,570,1,,
1143999,1725874041, 2024/9/9 9:27:21,27.89,44.25,233.63,2199.75,3779.3,20.92,42.29,462,571,1,,
1145999,1725874043, 2024/9/9 9:27:23,28.26,44.25,233.63,2199.75,3779.3,20.92,42.29,462,572,1,,
1147999,1725874045, 2024/9/9 9:27:25,27.36,44.26,233.63,2199.94,3779.3,20.92,42.29,462,573,1,,
1149999,1725874047, 2024/9/9 9:27:27,26.82,44.24,233.63,2199.94,3779.3,20.92,42.29,462,574,1,,
1151998,1725874049, 2024/9/9 9:27:29,26.42,44.25,233.63,2200.12,3779.3,20.92,42.29,462,575,1,,
1153999,1725874051, 2024/9/9 9:27:31,26.61,44.27,233.63,2200.12,3779.3,20.92,42.29,462,576,1,,
1155999,1725874053, 2024/9/9 9:27:33,26.92,44.27,233.63,2200.31,3774.41,20.92,42.29,462,577,1,,
1157999,1725874055, 2024/9/9 9:27:35,27.23,44.26,233.63,2200.31,3779.3,20.92,42.29,462,578,1,,
1159999,1725874057, 2024/9/9 9:27:37,27.38,44.29,233.63,2200.5,3774.41,20.92,42.29,462,579,1,,
1161999,1725874059, 2024/9/9 9:27:39,27.58,44.28,233.63,2200.69,3779.3,20.92,42.29,462,580,1,,
1163999,1725874061, 2024/9/9 9:27:41,27.69,44.3,233.63,2200.69,3779.3,20.92,42.29,462,581,1,,
1166000,1725874063, 2024/9/9 9:27:43,27.31,44.29,233.63,2200.87,3769.53,20.92,42.29,462,582,1,,
1167998,1725874065, 2024/9/9 9:27:45,26.87,44.33,233.63,2200.87,3779.3,20.92,42.29,462,583,1,,
1169999,1725874067, 2024/9/9 9:27:47,26.53,44.31,233.81,2201.06,3779.3,20.92,42.29,462,584,1,,
1171999,1725874069, 2024/9/9 9:27:49,26.55,44.33,233.81,2201.06,3774.41,20.92,42.29,462,585,1,,
1173999,1725874071, 2024/9/9 9:27:51,26.93,44.34,233.81,2201.25,3779.3,20.92,42.29,462,586,1,,
1175999,1725874073, 2024/9/9 9:27:53,27,44.34,233.81,2201.25,3784.18,20.92,42.29,462,587,1,,
1177999,1725874075, 2024/9/9 9:27:55,26.94,44.36,233.81,2201.25,3784.18,20.92,42.29,462,588,1,,
1179999,1725874077, 2024/9/9 9:27:57,26.68,44.37,233.81,2201.44,3779.3,20.92,42.29,462,589,1,,
1181999,1725874079, 2024/9/9 9:27:59,26.77,44.37,233.81,2201.44,3769.53,20.92,42.29,462,590,1,,
1183998,1725874081, 2024/9/9 9:28:1,26.84,44.39,233.81,2201.44,3779.3,20.92,42.29,462,591,1,,
1185999,1725874083, 2024/9/9 9:28:3,26.82,44.39,233.81,2201.81,3774.41,20.92,42.29,462,592,1,,
1187999,1725874085, 2024/9/9 9:28:5,27.02,44.41,234,2201.81,3779.3,20.92,42.29,462,593,1,,
1189999,1725874087, 2024/9/9 9:28:7,26.85,44.39,234,2202,3779.3,20.92,42.29,462,594,1,,
1191999,1725874089, 2024/9/9 9:28:9,27.31,44.41,234,2202,3784.18,20.92,42.29,462,595,1,,
1193999,1725874091, 2024/9/9 9:28:11,27.61,44.43,233.81,2202.19,3774.41,20.92,42.29,462,596,1,,
1195999,1725874093, 2024/9/9 9:28:13,28.33,44.43,234,2202.19,3774.41,20.92,42.29,462,597,1,,
1198000,1725874095, 2024/9/9 9:28:15,28.88,44.43,234,2202.19,3779.3,20.92,42.29,462,598,1,,
1199998,1725874097, 2024/9/9 9:28:17,29.03,44.44,234,2202.56,3779.3,20.92,42.29,462,599,1,,
1201999,1725874099, 2024/9/9 9:28:19,28.78,44.44,234,2202.56,3774.41,20.92,42.29,462,600,1,,
1203999,1725874101, 2024/9/9 9:28:21,28.57,44.46,234,2202.75,3774.41,20.92,42.29,462,601,1,,
1206000,1725874103, 2024/9/9 9:28:23,28.87,44.46,234.19,2202.94,3779.3,20.92,42.29,462,602,1,,
1207999,1725874105, 2024/9/9 9:28:25,29.17,44.48,234.19,2202.94,3784.18,20.92,42.29,462,603,1,,
1210000,1725874107, 2024/9/9 9:28:27,29.29,44.47,234.38,2203.12,3779.3,20.92,42.29,462,604,1,,
